,MT_002,MT_004,MT_005,MT_006,MT_008
2014-04-01 22:00:00,23.470839260312925,201.72764227642273,91.15853658536585,316.22023809523796,254.2087542087545
2014-04-01 23:00:00,21.5149359886202,169.20731707317074,80.79268292682924,247.76785714285725,228.11447811447826
2014-04-02 00:00:00,19.38122332859175,162.60162601626,67.07317073170732,188.98809523809524,203.70370370370375
2014-04-02 01:00:00,17.7809388335704,126.0162601626015,70.42682926829269,148.80952380952374,168.3501683501685
2014-04-02 02:00:00,17.0697012802276,116.869918699187,66.76829268292686,139.88095238095224,138.88888888888874
2014-04-02 03:00:00,16.5362731152205,114.32926829268276,63.41463414634147,139.13690476190476,143.09764309764302
2014-04-02 04:00:00,16.7140825035562,112.2967479674795,66.46341463414635,137.64880952380952,141.4141414141415
2014-04-02 05:00:00,17.425320056899,111.78861788617874,60.9756097560976,135.41666666666674,132.154882154882
2014-04-02 06:00:00,19.73684210526315,105.18292682926827,69.81707317073173,139.88095238095224,127.946127946128
2014-04-02 07:00:00,28.805120910384076,104.16666666666657,63.4146341463415,159.22619047619025,137.20538720538724
2014-04-02 08:00:00,27.382645803698427,107.21544715447175,60.97560975609757,208.33333333333326,170.03367003366975
2014-04-02 09:00:00,25.24893314367,110.2642276422765,58.2317073170732,216.51785714285725,207.91245791245774
2014-04-02 10:00:00,24.715504978662874,118.3943089430895,50.91463414634145,188.98809523809524,252.52525252525274
2014-04-02 11:00:00,25.0711237553343,117.8861788617885,47.2560975609756,215.02976190476176,218.013468013468
2014-04-02 12:00:00,24.359886201991475,107.7235772357725,46.64634146341465,247.76785714285725,249.15824915824925
2014-04-02 13:00:00,23.82645803698435,104.16666666666664,45.12195121951217,209.077380952381,228.11447811447852
2014-04-02 14:00:00,24.004267425320077,95.02032520325217,53.35365853658537,209.8214285714285,212.962962962963
2014-04-02 15:00:00,22.937411095305798,98.06910569105698,55.487804878048806,193.45238095238102,186.86868686868675
2014-04-02 16:00:00,22.5817923186344,103.15040650406497,46.64634146341462,180.05952380952402,186.026936026936
2014-04-02 17:00:00,22.4039829302987,105.1829268292682,53.65853658536585,152.529761904762,189.39393939393926
2014-04-02 18:00:00,24.893314366998574,131.60569105691076,59.14634146341466,187.49999999999974,209.5959595959595
2014-04-02 19:00:00,27.560455192034127,182.92682926829275,64.32926829268293,260.41666666666674,249.1582491582495
2014-04-02 20:00:00,28.09388335704125,212.39837398373976,78.96341463414635,313.2440476190475,292.929292929293
2014-04-02 21:00:00,26.3157894736842,200.20325203252025,93.29268292682923,314.732142857143,309.76430976430976
2014-04-02 22:00:00,23.470839260312925,186.48373983739825,89.02439024390242,296.8749999999998,292.9292929292927
2014-04-02 23:00:00,21.5149359886202,170.2235772357725,73.47560975609758,242.55952380952402,249.15824915824925
2014-04-03 00:00:00,19.38122332859175,143.80081300813026,64.32926829268293,174.10714285714275,210.43771043771025
2014-04-03 01:00:00,17.6031294452347,124.49186991869925,67.6829268292683,153.27380952380952,176.76767676767702
2014-04-03 02:00:00,16.891891891891902,112.80487804878075,62.19512195121955,129.4642857142855,161.61616161616175
2014-04-03 03:00:00,16.5362731152205,116.869918699187,57.31707317073175,130.952380952381,148.1481481481485
2014-04-03 04:00:00,16.5362731152205,108.739837398374,62.19512195121955,126.48809523809524,146.46464646464625
2014-04-03 05:00:00,17.0697012802276,111.78861788617876,55.79268292682928,120.5357142857145,145.62289562289575
2014-04-03 06:00:00,19.73684210526315,104.67479674796749,60.06097560975613,125.74404761904775,128.787878787879
2014-04-03 07:00:00,28.271692745376974,104.16666666666657,57.31707317073175,130.20833333333348,148.14814814814827
2014-04-03 08:00:00,27.027027027027003,109.75609756097552,58.2317073170732,192.708333333333,187.71043771043776
2014-04-03 09:00:00,25.0711237553343,105.69105691056922,59.14634146341465,200.14880952380952,234.006734006734
2014-04-03 10:00:00,24.5376955903272,117.88617886178875,58.84146341463418,240.32738095238125,242.42424242424227
2014-04-03 11:00:00,24.715504978662874,122.967479674797,51.52439024390245,248.51190476190476,244.1077441077445
2014-04-03 12:00:00,24.182076813655776,116.869918699187,52.43902439024393,244.047619047619,247.4747474747475
2014-04-03 13:00:00,24.537695590327175,106.7073170731707,44.51219512195122,204.61309523809527,236.53198653198675
2014-04-03 14:00:00,25.0711237553343,104.16666666666664,38.109756097560975,193.45238095238102,207.912457912458
2014-04-03 15:00:00,23.1152204836415,89.43089430894307,50.0,182.29166666666674,197.81144781144775
2014-04-03 16:00:00,22.403982930298724,109.75609756097575,53.96341463414635,188.2440476190475,179.2929292929295
2014-04-03 17:00:00,22.4039829302987,102.6422764227645,51.52439024390245,174.85119047619025,179.29292929292927
2014-04-03 18:00:00,23.82645803698435,145.3252032520325,57.317073170731746,191.22023809523824,205.3872053872055
2014-04-03 19:00:00,27.560455192034148,175.81300813008124,62.19512195121953,243.3035714285715,246.63299663299648
2014-04-03 20:00:00,27.027027027027,195.121951219512,78.65853658536588,319.1964285714285,271.885521885522
2014-04-03 21:00:00,27.027027027027025,213.92276422764226,87.5,331.10119047619025,313.1313131313133
2014-04-03 22:00:00,23.47083926031295,213.922764227642,87.1951219512195,301.3392857142857,283.6700336700335
2014-04-03 23:00:00,21.5149359886202,169.20731707317074,80.4878048780488,239.5833333333335,264.3097643097645
2014-04-04 00:00:00,19.38122332859175,142.7845528455285,63.4146341463415,168.15476190476198,204.54545454545473
2014-04-04 01:00:00,17.6031294452347,119.91869918699174,54.26829268292685,148.8095238095235,179.29292929292924
2014-04-04 02:00:00,16.7140825035562,114.83739837398375,45.731707317073145,133.18452380952374,152.35690235690225
2014-04-04 03:00:00,16.1806543385491,107.7235772357725,48.78048780487805,124.25595238095225,148.148148148148
2014-04-04 04:00:00,16.5362731152205,108.231707317073,54.26829268292685,109.37500000000026,143.09764309764302
2014-04-04 05:00:00,17.0697012802276,111.28048780487799,51.524390243902474,114.5833333333335,134.6801346801345
2014-04-04 06:00:00,19.55903271692745,108.23170731707307,56.402439024390276,112.3511904761905,126.2626262626265
2014-04-04 07:00:00,28.27169274537695,107.21544715447152,58.84146341463415,138.39285714285725,146.46464646464625
2014-04-04 08:00:00,27.738264580369826,103.1504065040651,60.6707317073171,186.011904761905,165.824915824916
2014-04-04 09:00:00,24.537695590327175,105.69105691056905,59.14634146341465,212.797619047619,268.5185185185185
2014-04-04 10:00:00,23.82645803698435,120.4268292682925,57.6219512195122,223.95833333333326,269.3602693602695
2014-04-04 11:00:00,24.715504978662874,120.9349593495935,64.93902439024393,232.886904761905,278.619528619529
2014-04-04 12:00:00,24.3598862019915,116.869918699187,60.6707317073171,273.06547619047626,292.08754208754203
2014-04-04 13:00:00,24.182076813655776,99.59349593495948,55.1829268292683,206.84523809523824,276.094276094276
2014-04-04 14:00:00,23.82645803698435,127.54065040650426,58.536585365853675,241.07142857142875,271.885521885522
2014-04-04 15:00:00,22.4039829302987,108.739837398374,65.85365853658537,260.4166666666665,247.47474747474752
2014-04-04 16:00:00,21.692745376955898,121.44308943089425,67.07317073170732,223.214285714286,280.30303030303025
2014-04-04 17:00:00,22.5817923186344,127.540650406504,66.15853658536585,232.14285714285725,279.4612794612795
2014-04-04 18:00:00,24.182076813655776,144.30894308943076,74.69512195121953,227.67857142857125,244.949494949495
2014-04-04 19:00:00,24.893314366998574,189.02439024390225,93.29268292682926,258.18452380952397,300.5050505050505
2014-04-04 20:00:00,24.8933143669986,210.87398373983726,100.30487804878055,288.6904761904765,305.55555555555577
2014-04-04 21:00:00,23.47083926031295,197.662601626016,108.2317073170735,287.9464285714287,301.34680134680127
2014-04-04 22:00:00,22.226173541963,174.79674796747975,103.65853658536602,292.4107142857142,277.77777777777777
2014-04-04 23:00:00,20.6258890469417,174.7967479674795,102.13414634146355,271.577380952381,271.043771043771
2014-04-05 00:00:00,19.203413940256024,160.06097560975627,87.1951219512195,183.77976190476227,241.5824915824915
2014-04-05 01:00:00,17.7809388335704,129.0650406504065,82.3170731707317,156.25,207.91245791245777
2014-04-05 02:00:00,17.0697012802276,116.36178861788625,77.74390243902437,136.90476190476176,175.92592592592575
2014-04-05 03:00:00,16.891891891891902,113.31300813008124,71.95121951219512,129.46428571428575,222.22222222222226
2014-04-05 04:00:00,16.7140825035562,110.7723577235775,68.59756097560978,122.76785714285725,198.65319865319876
2014-04-05 05:00:00,17.0697012802276,104.67479674796749,59.45121951219515,122.767857142857,175.92592592592575
2014-04-05 06:00:00,17.6031294452347,102.13414634146335,58.84146341463418,124.2559523809525,169.19191919191925
2014-04-05 07:00:00,19.55903271692745,89.43089430894307,45.731707317073145,135.41666666666652,170.875420875421
2014-04-05 08:00:00,23.115220483641522,103.65853658536577,44.512195121951194,148.80952380952374,205.38720538720548
2014-04-05 09:00:00,26.137980085348502,139.73577235772376,48.170731707317074,184.52380952380975,258.4175084175085
2014-04-05 10:00:00,29.516358463726874,164.63414634146326,52.743902439024424,237.3511904761905,280.30303030303025
2014-04-05 11:00:00,29.5163584637269,166.66666666666674,62.5,249.25595238095224,296.29629629629653
2014-04-05 12:00:00,27.5604551920341,189.53252032520325,63.41463414634148,299.8511904761905,308.08080808080825
2014-04-05 13:00:00,29.516358463726874,181.4024390243905,63.41463414634147,273.80952380952374,267.6767676767677
2014-04-05 14:00:00,28.27169274537695,174.28861788617877,67.07317073170732,286.4583333333335,255.05050505050525
2014-04-05 15:00:00,26.315789473684198,176.32113821138174,72.25609756097563,294.6428571428573,274.4107744107745
2014-04-05 16:00:00,24.893314366998574,159.0447154471545,69.81707317073173,252.23214285714275,285.3535353535352
2014-04-05 17:00:00,24.715504978662874,160.06097560975576,72.8658536585366,246.279761904762,297.138047138047
2014-04-05 18:00:00,24.7155049786629,182.41869918699174,76.21951219512198,263.392857142857,302.18855218855225
2014-04-05 19:00:00,26.137980085348502,203.25203252032526,63.71951219512195,288.6904761904765,310.60606060606074
2014-04-05 20:00:00,27.738264580369826,230.1829268292685,74.39024390243902,270.0892857142855,334.17508417508424
2014-04-05 21:00:00,24.893314366998602,201.72764227642276,91.15853658536585,275.29761904761904,308.92255892255923
2014-04-05 22:00:00,22.5817923186344,206.30081300813,87.1951219512195,255.20833333333348,285.3535353535352
2014-04-05 23:00:00,21.3371266002845,179.87804878048775,88.10975609756098,231.39880952380975,266.835016835017
2014-04-06 00:00:00,20.2702702702703,163.10975609756076,76.21951219512192,192.70833333333326,226.4309764309765
2014-04-06 01:00:00,18.314366998577526,137.70325203252025,61.58536585365857,148.06547619047626,189.39393939393926
2014-04-06 02:00:00,17.2475106685633,134.1463414634145,57.01219512195125,127.23214285714275,176.7676767676765
2014-04-06 03:00:00,17.2475106685633,128.048780487805,59.75609756097563,124.99999999999974,164.141414141414
2014-04-06 04:00:00,16.891891891891902,108.739837398374,49.69512195121953,113.839285714286,212.962962962963
2014-04-06 05:00:00,17.2475106685633,107.72357723577225,47.86585365853657,118.3035714285715,191.91919191919175
2014-04-06 06:00:00,18.136557610241802,104.67479674796778,54.57317073170733,114.5833333333335,191.919191919192
2014-04-06 07:00:00,18.847795163584625,92.98780487804875,48.78048780487805,91.51785714285711,161.6161616161615
2014-04-06 08:00:00,21.692745376955898,95.020325203252,49.08536585365855,142.85714285714275,175.084175084175
2014-04-06 09:00:00,25.960170697012774,110.2642276422765,47.86585365853657,185.267857142857,205.3872053872055
2014-04-06 10:00:00,30.049786628734,146.34146341463423,54.57317073170733,233.63095238095224,230.63973063973074
2014-04-06 11:00:00,28.9829302987198,181.40243902439025,66.15853658536585,258.18452380952374,257.5757575757575
2014-04-06 12:00:00,30.583214793741124,175.81300813008124,65.85365853658537,293.154761904762,286.19528619528626
2014-04-06 13:00:00,29.8719772403983,157.01219512195127,64.02439024390245,233.63095238095227,224.74747474747477
2014-04-06 14:00:00,27.91607396870555,146.341463414634,49.390243902439025,222.47023809523824,212.962962962963
2014-04-06 15:00:00,26.8492176386913,121.95121951219525,42.98780487804875,197.17261904761898,192.7609427609425
2014-04-06 16:00:00,25.24893314367,111.78861788617874,39.3292682926829,173.3630952380955,158.24915824915826
2014-04-06 17:00:00,24.1820768136558,119.410569105691,37.195121951219505,151.78571428571425,202.861952861953
2014-04-06 18:00:00,25.24893314367,114.329268292683,42.682926829268276,154.76190476190476,219.69696969696975
2014-04-06 19:00:00,27.204836415362728,148.88211382113826,51.829268292682926,177.08333333333326,263.46801346801374
2014-04-06 20:00:00,29.1607396870555,185.46747967479675,59.45121951219515,231.39880952380975,292.08754208754226
2014-04-06 21:00:00,26.849217638691325,192.58130081300826,82.92682926829268,274.5535714285715,317.3400673400675
2014-04-06 22:00:00,23.293029871977225,188.51626016260175,72.86585365853657,239.58333333333326,272.727272727273
2014-04-06 23:00:00,21.6927453769559,165.14227642276427,70.73170731707317,188.98809523809524,229.79797979797976
2014-04-07 00:00:00,20.092460881934574,139.2276422764225,59.756097560975626,145.08928571428575,196.12794612794602
2014-04-07 01:00:00,17.7809388335704,121.44308943089425,53.048780487804905,132.440476190476,170.03367003367026
2014-04-07 02:00:00,17.0697012802276,110.7723577235775,50.609756097561004,123.511904761905,154.04040404040427
2014-04-07 03:00:00,16.5362731152205,111.28048780487825,49.69512195121953,118.30357142857174,207.07070707070724
2014-04-07 04:00:00,16.536273115220503,104.16666666666674,51.829268292682976,119.791666666667,173.40067340067327
2014-04-07 05:00:00,17.0697012802276,112.8048780487805,53.6585365853659,114.5833333333335,180.13468013468
2014-04-07 06:00:00,19.025604551920352,96.03658536585377,49.99999999999997,119.04761904761925,164.14141414141426
2014-04-07 07:00:00,27.027027027027025,92.98780487804875,44.512195121951194,130.20833333333348,180.13468013468025
2014-04-07 08:00:00,28.982930298719776,102.6422764227643,42.682926829268276,177.08333333333326,208.75420875420875
2014-04-07 09:00:00,27.91607396870555,102.13414634146365,44.51219512195122,212.79761904761898,247.47474747474752
2014-04-07 10:00:00,27.73826458036985,113.31300813008124,60.3658536585366,218.0059523809525,312.28956228956224
2014-04-07 11:00:00,27.382645803698423,111.78861788617883,62.19512195121952,233.63095238095252,308.922558922559
2014-04-07 12:00:00,28.627311522048373,118.3943089430895,67.6829268292683,236.607142857143,294.61279461279474
2014-04-07 13:00:00,26.8492176386913,107.21544715447175,53.35365853658535,203.8690476190475,269.3602693602695
2014-04-07 14:00:00,26.3157894736842,97.05284552845548,56.70731707317075,235.1190476190475,272.72727272727275
2014-04-07 15:00:00,24.00426742532005,110.2642276422765,59.14634146341468,224.70238095238102,233.16498316498348
2014-04-07 16:00:00,22.7596017069701,107.72357723577232,53.35365853658538,197.17261904761926,230.63973063973074
2014-04-07 17:00:00,23.293029871977225,121.4430894308945,55.79268292682927,186.0119047619045,237.37373737373724
2014-04-07 18:00:00,24.359886201991475,154.471544715447,61.58536585365857,190.47619047619048,247.47474747474752
2014-04-07 19:00:00,26.6714082503556,200.71138211382126,58.23170731707317,252.23214285714275,281.986531986532
2014-04-07 20:00:00,29.160739687055475,194.61382113821125,68.29268292682927,268.60119047619025,303.872053872054
2014-04-07 21:00:00,26.315789473684198,175.81300813008124,84.4512195121951,285.7142857142858,318.18181818181824
2014-04-07 22:00:00,23.82645803698435,186.48373983739825,82.92682926829268,279.0178571428573,288.72053872053874
2014-04-07 23:00:00,21.692745376955898,164.12601626016274,78.35365853658536,231.39880952380952,238.21548821548825
2014-04-08 00:00:00,20.0924608819346,142.7845528455285,65.8536585365854,177.827380952381,209.5959595959595
2014-04-08 01:00:00,18.314366998577526,120.9349593495935,56.70731707317075,139.880952380952,196.12794612794602
2014-04-08 02:00:00,17.6031294452347,121.443089430894,57.01219512195125,121.27976190476225,166.66666666666674
2014-04-08 03:00:00,16.891891891891902,107.7235772357725,55.7926829268293,119.04761904761925,198.65319865319876
2014-04-08 04:00:00,16.891891891891902,105.69105691056924,54.268292682926855,116.07142857142875,191.07744107744125
2014-04-08 05:00:00,17.0697012802276,106.19918699186982,54.268292682926855,120.53571428571475,196.12794612794625
2014-04-08 06:00:00,20.092460881934574,103.15040650406502,52.13414634146343,118.3035714285715,168.3501683501685
2014-04-08 07:00:00,25.782361308677075,104.16666666666657,52.4390243902439,121.27976190476176,191.077441077441
2014-04-08 08:00:00,28.805120910384076,110.2642276422765,47.86585365853657,177.82738095238102,223.06397306397326
2014-04-08 09:00:00,27.027027027027,108.739837398374,42.98780487804878,170.386904761905,255.892255892256
2014-04-08 10:00:00,27.560455192034127,116.869918699187,43.90243902439022,174.107142857143,267.6767676767678
2014-04-08 11:00:00,26.4935988620199,111.28048780487799,44.512195121951194,188.988095238095,290.40404040404053
2014-04-08 12:00:00,27.382645803698423,105.69105691056916,42.98780487804875,219.4940476190475,282.82828282828274
2014-04-08 13:00:00,25.4267425320057,101.62601626016267,32.6219512195122,194.94047619047626,263.4680134680133
2014-04-08 14:00:00,24.7155049786629,89.43089430894307,29.2682926829268,210.565476190476,253.36700336700375
2014-04-08 15:00:00,23.115220483641522,102.64227642276452,32.92682926829268,197.172619047619,238.21548821548825
2014-04-08 16:00:00,22.937411095305798,104.67479674796742,35.975609756097555,181.547619047619,234.848484848485
2014-04-08 17:00:00,23.293029871977225,105.18292682926833,40.243902439024396,171.875,241.5824915824915
2014-04-08 18:00:00,25.426742532005676,137.70325203252025,42.682926829268276,170.38690476190476,250.84175084175075
2014-04-08 19:00:00,29.160739687055475,176.321138211382,49.08536585365855,197.172619047619,295.4545454545455
2014-04-08 20:00:00,27.382645803698402,184.45121951219525,55.48780487804878,280.50595238095246,304.71380471380473
2014-04-08 21:00:00,27.2048364153627,184.451219512195,68.90243902439025,287.9464285714288,319.0235690235687
2014-04-08 22:00:00,23.470839260312925,172.2560975609755,66.15853658536588,269.34523809523824,277.77777777777777
2014-04-08 23:00:00,21.8705547652916,155.487804878049,63.71951219512197,204.61309523809524,257.57575757575773
2014-04-09 00:00:00,19.914651493598875,132.621951219512,48.78048780487805,154.76190476190476,212.962962962963
2014-04-09 01:00:00,17.7809388335704,110.2642276422765,44.817073170731675,130.952380952381,174.242424242424
2014-04-09 02:00:00,17.0697012802276,106.19918699187,42.682926829268276,117.55952380952425,157.4074074074075
2014-04-09 03:00:00,16.891891891891902,96.0365853658536,44.2073170731707,110.8630952380955,204.54545454545476
2014-04-09 04:00:00,17.0697012802276,95.52845528455282,43.29268292682925,110.11904761904775,179.29292929292924
2014-04-09 05:00:00,17.0697012802276,92.98780487804875,45.1219512195122,111.607142857143,186.86868686868675
2014-04-09 06:00:00,19.38122332859175,95.02032520325213,41.463414634146304,113.83928571428575,175.084175084175
2014-04-09 07:00:00,26.493598862019923,88.41463414634144,38.71951219512192,121.27976190476176,185.1851851851855
2014-04-09 08:00:00,27.91607396870555,88.92276422764228,37.80487804878048,185.26785714285725,201.17845117845127
2014-04-09 09:00:00,27.027027027027025,94.00406504065037,38.71951219512195,155.5059523809525,271.043771043771
2014-04-09 10:00:00,25.9601706970128,98.06910569105702,38.109756097560975,154.01785714285725,304.71380471380473
2014-04-09 11:00:00,26.4935988620199,110.2642276422765,34.4512195121951,161.4583333333335,287.87878787878776
2014-04-09 12:00:00,25.24893314367,120.42682926829275,36.890243902439,225.4464285714285,324.9158249158247
2014-04-09 13:00:00,26.6714082503556,111.78861788617876,33.84146341463413,180.80357142857125,287.878787878788
2014-04-09 14:00:00,25.9601706970128,106.19918699186982,36.28048780487805,186.01190476190476,244.107744107744
2014-04-09 15:00:00,22.5817923186344,105.18292682926858,38.71951219512195,169.64285714285725,245.79124579124576
2014-04-09 16:00:00,22.759601706970102,112.2967479674797,35.97560975609755,169.64285714285725,234.006734006734
2014-04-09 17:00:00,23.470839260312925,113.31300813008124,37.195121951219505,186.75595238095224,252.52525252525248
2014-04-09 18:00:00,25.24893314367,132.62195121951225,46.64634146341463,194.94047619047626,268.5185185185185
2014-04-09 19:00:00,27.91607396870555,174.79674796747975,54.5731707317073,244.79166666666674,296.2962962962965
2014-04-09 20:00:00,29.160739687055475,172.2560975609755,63.71951219512197,259.672619047619,287.878787878788
2014-04-09 21:00:00,26.137980085348502,168.69918699187,72.2560975609756,263.392857142857,319.0235690235693
2014-04-09 22:00:00,23.293029871977225,160.06097560975599,65.2439024390244,270.833333333333,282.82828282828274
2014-04-09 23:00:00,21.514935988620202,142.78455284552874,62.804878048780495,213.54166666666652,255.89225589225575
2014-04-10 00:00:00,19.38122332859175,138.21138211382123,50.609756097560975,162.94642857142873,220.53872053872075
2014-04-10 01:00:00,17.2475106685633,111.788617886179,46.951219512195124,145.83333333333326,187.71043771043776
2014-04-10 02:00:00,17.2475106685633,109.75609756097575,46.036585365853625,131.69642857142824,169.191919191919
2014-04-10 03:00:00,16.7140825035562,112.29674796747975,44.5121951219512,128.72023809523773,207.070707070707
2014-04-10 04:00:00,16.891891891891902,108.73983739837425,40.85365853658535,121.279761904762,196.1279461279465
2014-04-10 05:00:00,16.891891891891902,107.7235772357725,43.59756097560975,125.0,202.02020202020202
2014-04-10 06:00:00,20.092460881934574,99.59349593495922,39.63414634146337,116.81547619047595,174.24242424242425
2014-04-10 07:00:00,25.9601706970128,97.05284552845525,37.49999999999997,135.41666666666674,187.71043771043776
2014-04-10 08:00:00,28.982930298719776,102.13414634146342,41.15853658536582,195.68452380952374,211.27946127946126
2014-04-10 09:00:00,26.8492176386913,105.6910569105691,36.58536585365855,188.98809523809524,269.3602693602693
2014-04-10 10:00:00,27.738264580369872,107.21544715447158,37.80487804878048,175.59523809523824,267.6767676767675
2014-04-10 11:00:00,27.382645803698402,119.41056910569108,40.2439024390244,197.172619047619,261.7845117845118
2014-04-10 12:00:00,27.027027027027025,109.7560975609755,35.67073170731705,222.47023809523824,278.619528619529
2014-04-10 13:00:00,27.204836415362724,109.75609756097575,32.01219512195122,208.333333333333,231.4814814814815
2014-04-10 14:00:00,25.24893314367,100.6097560975609,25.0,223.21428571428575,247.47474747474726
2014-04-10 15:00:00,23.64864864864865,98.57723577235765,30.182926829268276,191.22023809523824,229.79797979797976
2014-04-10 16:00:00,24.537695590327175,99.59349593495948,31.707317073170724,183.77976190476198,221.38047138047125
2014-04-10 17:00:00,24.004267425320073,114.83739837398375,36.890243902438996,181.54761904761926,228.11447811447826
2014-04-10 18:00:00,25.4267425320057,125.00000000000007,46.64634146341465,186.01190476190501,243.26599326599347
2014-04-10 19:00:00,28.805120910384076,159.552845528455,49.99999999999997,237.35119047619025,271.043771043771
2014-04-10 20:00:00,28.093883357041225,168.69918699186974,52.4390243902439,251.48809523809553,297.1380471380468
2014-04-10 21:00:00,27.2048364153627,184.95934959349574,66.15853658536585,257.44047619047626,303.87205387205375
2014-04-10 22:00:00,25.071123755334277,174.79674796747975,66.76829268292683,265.625,281.986531986532
2014-04-10 23:00:00,15.647226173541933,159.552845528455,64.02439024390242,211.30952380952374,253.36700336700324
2014-04-11 00:00:00,22.937411095305826,143.292682926829,48.170731707317074,154.01785714285725,220.53872053872075
2014-04-11 01:00:00,18.8477951635846,115.3455284552845,44.512195121951194,130.952380952381,194.4444444444445
2014-04-11 02:00:00,18.8477951635846,107.7235772357725,42.68292682926827,122.767857142857,172.55892255892275
2014-04-11 03:00:00,18.4921763869132,95.52845528455282,40.85365853658537,125.0,209.59595959595976
2014-04-11 04:00:00,18.6699857752489,101.1178861788618,39.6341463414634,113.09523809523824,185.18518518518525
2014-04-11 05:00:00,18.8477951635846,100.60975609756105,39.024390243902424,116.07142857142875,183.50168350168377
2014-04-11 06:00:00,20.803698435277376,84.34959349593495,38.41463414634145,113.83928571428595,175.08417508417475
2014-04-11 07:00:00,27.73826458036985,91.9715447154472,30.487804878048774,125.0,181.81818181818198
2014-04-11 08:00:00,30.4054054054054,92.47967479674804,43.59756097560975,195.68452380952374,247.4747474747475
2014-04-11 09:00:00,28.27169274537695,96.54471544715457,41.463414634146346,211.3095238095235,293.77104377104376
2014-04-11 10:00:00,26.6714082503556,109.7560975609755,44.2073170731707,213.54166666666652,319.0235690235693
2014-04-11 11:00:00,25.9601706970128,108.2317073170731,40.54878048780485,222.47023809523824,321.54882154882176
2014-04-11 12:00:00,25.7823613086771,86.890243902439,39.6341463414634,213.54166666666652,310.6060606060605
2014-04-11 13:00:00,25.6045519203414,105.69105691056915,30.487804878048777,171.13095238095224,283.6700336700337
2014-04-11 14:00:00,25.9601706970128,98.06910569105698,27.1341463414634,197.172619047619,239.89898989899
2014-04-11 15:00:00,23.648648648648624,102.64227642276427,31.707317073170728,211.3095238095235,226.4309764309765
2014-04-11 16:00:00,25.24893314367,118.3943089430895,32.0121951219512,162.202380952381,224.74747474747474
2014-04-11 17:00:00,25.7823613086771,105.69105691056927,28.96341463414635,151.78571428571425,219.69696969696975
2014-04-11 18:00:00,27.027027027027003,122.96747967479675,32.3170731707317,186.01190476190476,234.006734006734
2014-04-11 19:00:00,29.6941678520626,154.979674796748,43.902439024390226,207.58928571428575,288.7205387205385
2014-04-11 20:00:00,29.694167852062577,163.10975609756076,42.98780487804878,247.0238095238095,299.6632996632995
2014-04-11 21:00:00,27.916073968705525,170.731707317073,60.3658536585366,248.51190476190476,303.03030303030323
2014-04-11 22:00:00,25.6045519203414,159.0447154471545,56.70731707317075,226.19047619047626,281.98653198653176
2014-04-11 23:00:00,23.64864864864865,157.52032520325176,56.402439024390276,197.916666666667,271.043771043771
2014-04-12 00:00:00,22.5817923186344,144.30894308943076,48.78048780487802,169.64285714285725,228.114478114478
2014-04-12 01:00:00,20.09246088193455,122.9674796747965,41.463414634146325,144.345238095238,215.4882154882155
2014-04-12 02:00:00,18.8477951635846,110.77235772357724,37.5,125.0,191.07744107744125
2014-04-12 03:00:00,18.4921763869132,112.29674796747975,37.5,119.04761904761925,178.4511784511785
2014-04-12 04:00:00,18.6699857752489,105.69105691056933,33.536585365853654,111.60714285714326,212.12121212121224
2014-04-12 05:00:00,18.8477951635846,101.11788617886185,34.4512195121951,113.09523809523799,186.86868686868675
2014-04-12 06:00:00,19.914651493598875,84.85772357723575,30.487804878048777,104.16666666666683,186.026936026936
2014-04-12 07:00:00,22.4039829302987,94.51219512195112,23.78048780487805,107.1428571428572,187.71043771043801
2014-04-12 08:00:00,28.627311522048377,104.67479674796752,31.402439024390247,147.32142857142827,239.057239057239
2014-04-12 09:00:00,31.4722617354196,121.44308943089425,32.92682926829268,188.24404761904776,261.784511784512
2014-04-12 10:00:00,32.89473684210525,138.21138211382126,38.10975609756095,194.19642857142824,276.936026936027
2014-04-12 11:00:00,32.539118065433854,150.91463414634148,38.109756097560975,213.54166666666652,265.151515151515
2014-04-12 12:00:00,31.2944523470839,131.0975609756095,33.84146341463415,221.7261904761905,269.3602693602692
2014-04-12 13:00:00,31.294452347083904,120.42682926829275,26.524390243902424,182.29166666666674,273.5690235690237
2014-04-12 14:00:00,28.449502133712674,125.00000000000026,34.14634146341463,197.91666666666652,246.6329966329965
2014-04-12 15:00:00,26.8492176386913,125.00000000000026,34.14634146341463,223.95833333333348,223.905723905724
2014-04-12 16:00:00,27.027027027027025,125.508130081301,32.01219512195122,215.02976190476176,231.4814814814815
2014-04-12 17:00:00,26.6714082503556,105.69105691056924,28.35365853658535,184.52380952380952,241.5824915824915
2014-04-12 18:00:00,26.6714082503556,112.29674796747945,27.1341463414634,186.75595238095224,225.589225589226
2014-04-12 19:00:00,28.805120910384076,152.439024390244,37.1951219512195,181.54761904761898,256.73400673400647
2014-04-12 20:00:00,27.916073968705525,155.4878048780485,49.390243902439025,224.70238095238074,283.6700336700338
2014-04-12 21:00:00,26.3157894736842,151.93089430894327,61.89024390243905,217.26190476190476,279.4612794612795
2014-04-12 22:00:00,25.604551920341375,143.29268292682926,57.9268292682927,209.8214285714285,254.20875420875424
2014-04-12 23:00:00,24.004267425320023,147.86585365853676,57.92682926829268,194.19642857142875,245.79124579124576
2014-04-13 00:00:00,23.648648648648624,139.7357723577235,54.26829268292685,173.3630952380955,226.43097643097624
